generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score,validation_best_score,validation_best_mean,validation_best_std,validation_best_survival_rate,best_validation_score_so_far
10,-472.57780923062234,-1430.717088127003,1400.5432188323084,20,19.671875,128,0,128,0.0,1.0,1920,5,1915,0.0026041666666666665,0.9973958333333334,-95.37605327096686,112.717214358068,-1025.8594910796314,-102.58594910796315,41.764484170063525,0.0,-383.21567144477433
11,-439.0220321379459,-1531.799564139461,1541.080981278078,20,18.1171875,128,0,128,0.0,1.0,1920,16,1904,0.008333333333333333,0.9916666666666667,-102.11593969263073,125.33309217092874,-521.6198882242927,-52.16198882242927,37.24613105689846,0.0,-383.21567144477433
12,-439.0220321379459,-1192.3522391070615,935.6944451682256,20,18.828125,128,0,128,0.0,1.0,1920,33,1887,0.0171875,0.9828125,-79.4853992738041,93.1015204753633,-604.9921459334334,-60.499214593343346,50.28848665431889,0.0,-383.21567144477433
13,-439.0220321379459,-1711.5366940196527,1796.4981869919702,20,20.6953125,128,0,128,0.0,1.0,1920,47,1873,0.024479166666666666,0.9755208333333333,-114.09699574714351,146.9752568884848,-347.4051448578198,-34.74051448578198,32.969331825912604,0.0,-347.4051448578198
14,-432.1981127177551,-1501.4290854996375,1792.20529180636,20,22.1640625,128,0,128,0.0,1.0,1920,61,1859,0.03177083333333333,0.9682291666666667,-100.09115257497582,147.31624370592093,-1110.9315328016787,-111.09315328016787,112.16235309656943,0.0,-347.4051448578198
15,-432.1981127177551,-1432.7051726322752,1415.3610999408825,20,22.828125,128,0,128,0.0,1.0,1920,52,1868,0.027083333333333334,0.9729166666666667,-95.50833702965168,128.33237214288465,-644.6107177141286,-64.46107177141286,44.59023349493366,0.0,-347.4051448578198
16,-432.1981127177551,-1571.038755583107,1896.3536204103348,20,24.296875,128,0,128,0.0,1.0,1920,64,1856,0.03333333333333333,0.9666666666666667,-104.73042745554048,157.28683853325066,-619.4653965892091,-61.94653965892091,57.774193122592195,0.0,-347.4051448578198
17,-429.24134832505416,-1499.784781403604,1651.0543502816965,29,26.359375,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-99.98081876024025,145.52524316695093,-621.084519588258,-62.108451958825796,43.600651177178676,0.0,-347.4051448578198
18,-419.2682669287019,-1290.5451822159143,1336.061874374161,36,28.9765625,128,0,128,0.0,1.0,1920,59,1861,0.030729166666666665,0.9692708333333333,-86.03106943939429,124.88070401029967,-602.3359870171957,-60.23359870171957,25.51107123188389,0.0,-347.4051448578198
19,-419.2682669287019,-1472.490772029284,1740.7256384644534,36,30.5703125,128,0,128,0.0,1.0,1920,66,1854,0.034375,0.965625,-98.16057751028559,149.82262527630033,-489.81688594461343,-48.981688594461346,38.03754009651247,0.0,-347.4051448578198
